x1,y1,x2,y2,x3,y3,x4,y4
nan,nan,728.386,441.214,916.302,400.266,890.982,433.278
nan,nan,729.017,441.515,917.612,400.111,888.338,434.053
nan,nan,729.978,441.903,918.645,399.814,884.148,434.748
nan,nan,730.431,442.229,919.993,399.664,879.968,435.35
nan,nan,731.203,442.598,921.203,399.562,877.297,435.68
nan,nan,731.672,442.931,922.726,399.488,876.297,436.61
nan,nan,732.394,443.024,923.374,399.41,875.064,437.273
nan,nan,732.93,443.428,924.419,399.204,873.211,437.45
nan,nan,733.82,443.742,925.973,399.052,870.684,437.422
nan,nan,734.649,443.882,926.979,398.988,868.442,436.967
nan,nan,735.26,444.355,928.336,398.815,866.003,436.668
nan,nan,735.979,444.648,929.324,398.878,863.003,435.897
nan,nan,736.523,444.861,930.607,398.886,860.048,435.051
nan,nan,737.063,445.243,931.178,398.976,857.355,434.457
nan,nan,737.95,445.482,931.871,398.313,854.859,433.356
nan,nan,738.548,445.78,932.936,398.607,853.04,432.6
nan,nan,738.893,446.154,932.983,398.107,852.027,431.849
nan,nan,739.79,446.418,928.117,396.428,853.973,431.666
nan,nan,740.454,446.879,933,398,848.75,429.997
nan,nan,741.424,446.984,940.887,402.891,846.606,428.729
nan,nan,741.489,447.447,938.776,402.909,843.765,426.003
nan,nan,741.818,447.889,936.548,402.966,841.851,423.928
nan,nan,742.306,448.185,935.131,402.633,840.343,420.555
nan,nan,743.448,448.239,934.061,402.493,839.606,417.51
nan,nan,743.878,448.707,932.621,402.344,838.666,414.281
nan,nan,744.608,449.061,931.41,402.373,838.155,411.52
nan,nan,745.396,449.361,929.708,402.269,837.813,409.319
nan,nan,745.995,449.636,928.423,402.134,836.977,406.959
nan,nan,746.942,449.757,927.186,401.902,836.622,406.984
nan,nan,747.152,450.153,926.184,401.577,836.07,403.768
nan,nan,747.647,450.536,925.352,401.151,835.987,402.418
nan,nan,748,450.891,922.738,401.389,835.667,401.018
nan,nan,748.801,451.114,918.6,402.182,835.464,400.479
nan,nan,748.669,451.848,916.448,401.907,835.312,398.905
nan,nan,749.337,452.025,915.053,401.232,835.22,397.912
nan,nan,749.599,452.533,912.922,400.28,835.07,396.791
nan,nan,750.008,452.69,911.053,399.438,834.857,394.985
nan,nan,750.956,452.898,908.805,398.705,834.825,394.574
nan,nan,751.352,453.245,906.043,397.95,834.926,393.458
nan,nan,751.719,453.663,903.065,396.976,834.852,392.032
nan,nan,752.303,453.939,900.228,396.128,834.998,390.738
nan,nan,752.748,454.209,897.269,395.018,835.427,389.473
nan,nan,753.61,454.447,895.615,394.257,837.284,387.373
nan,nan,753.762,454.986,893.962,393.497,839.141,385.272
nan,nan,754.737,455.052,892.308,392.736,840.998,383.171
nan,nan,754.977,455.462,890.654,391.975,842.854,381.071
nan,nan,756.021,455.681,889,391.214,844.711,378.97
nan,nan,756.034,456.31,887.346,390.453,846.568,376.87
nan,nan,756.891,456.432,885.692,389.692,848.425,374.769
nan,nan,757.461,456.965,884.039,388.932,850.281,372.668
nan,nan,757.848,457.275,882.385,388.171,852.138,370.568
nan,nan,758.016,457.852,880.731,387.41,853.995,368.467
nan,nan,758.858,458.036,879.077,386.649,855.852,366.366
nan,nan,758.833,458.85,877.423,385.888,857.709,364.266
nan,nan,760.093,458.999,875.769,385.128,859.565,362.165
nan,nan,760.218,459.66,874.116,384.367,861.422,360.064
nan,nan,760.91,459.94,872.462,383.606,863.279,357.964
nan,nan,761.566,460.188,870.808,382.845,865.136,355.863
nan,nan,762.338,460.657,869.154,382.084,866.992,353.763
nan,nan,762.516,461.316,867.5,381.323,868.849,351.662
nan,nan,763.519,461.681,865.846,380.563,870.706,349.561
nan,nan,763.715,462.399,864.192,379.802,872.563,347.461
nan,nan,764.254,462.876,862.539,379.041,874.42,345.36
nan,nan,764.706,463.558,861.667,378.624,876.579,342.919
nan,nan,765.985,463.899,860.416,378.307,878.915,339.693
nan,nan,767.366,464.376,859.329,377.983,880.439,336.006
nan,nan,768.255,464.738,858.363,377.605,880.947,332.761
nan,nan,768.937,465.094,857.1,377.37,880.854,330.116
nan,nan,769.767,465.413,855.958,377.083,880.532,327.436
nan,nan,770.675,465.74,855.177,376.96,880.64,326.484
nan,nan,772.617,466.052,854.383,376.833,879.857,325.257
nan,nan,773.767,466.308,853.514,376.687,878.391,323.244
nan,nan,775.884,466.523,852.676,376.584,877.715,322.343
nan,nan,777.248,466.746,851.661,376.409,876.982,321.078
nan,nan,779.041,467.084,850.773,376.288,875.826,319.866
nan,nan,781.579,467.392,850.318,376.201,875.457,319.492
nan,nan,783.049,467.707,849.178,376.15,874.683,318.551
nan,nan,784.818,468.082,848.077,376.06,873.566,317.58
nan,nan,786.36,468.638,847.837,376.103,872.453,316.279
nan,nan,787.843,468.912,846.872,376.034,871.716,315.882
nan,nan,789.844,469.428,845.997,376.022,870.381,314.742
nan,nan,791.132,469.937,847.16,376.215,869.176,313.896
nan,nan,792.437,470.34,846.865,376.491,867.988,313.139
nan,nan,794.406,470.947,845.788,377.013,867.167,312.343
nan,nan,795.432,471.618,842.152,375.625,865.751,311.175
nan,nan,797.077,471.986,839.723,373.696,861.396,309.675
nan,nan,798.184,472.606,837.386,370.706,857.643,307.443
nan,nan,799.692,472.965,834.885,366.435,855.04,305.723
nan,nan,801.255,473.665,833.333,361.59,854.077,304.654
nan,nan,802.285,474.155,832.145,357.093,852.85,303.263
nan,nan,803.582,474.892,831.483,353.7,851.6,302.126
nan,nan,805.412,475.501,830.823,350.721,850.234,300.991
nan,nan,806.769,476.087,830.575,348.957,849.077,299.656
nan,nan,807.585,476.691,830.458,347.107,847.513,298.094
nan,nan,808.864,477.196,829.899,344.749,845.612,296.456
nan,nan,810.039,477.837,828.981,342.2,844.329,295.033
nan,nan,811.01,478.421,828.746,338.117,842.461,293.26
nan,nan,811.984,478.921,829.042,335.046,840.727,291.576
nan,nan,813.232,479.662,828.94,332.859,839.113,289.901
nan,nan,814.574,480.26,829.253,328.518,837.028,288.152
nan,nan,815.739,480.879,828.837,323.249,835.316,286.555
nan,nan,816.698,481.493,827.941,315.745,830.82,283.238
nan,nan,817.608,481.981,827.044,308.241,826.324,279.92
nan,nan,819.101,481.995,826.148,300.738,821.828,276.603
nan,nan,821.097,482.511,825.252,293.234,817.332,273.286
nan,nan,822.812,483.07,824.355,285.731,nan,nan
nan,nan,824.533,483.621,821.813,281.32,nan,nan
nan,nan,826.47,484.382,819.27,276.909,nan,nan
nan,nan,828.291,485.212,816.105,272.882,nan,nan
nan,nan,830.743,486.18,819.297,273.378,nan,nan
nan,nan,832.691,487.17,820,272,nan,nan
nan,nan,834.177,487.701,824,271,nan,nan
nan,nan,835.261,488.237,828.033,273.181,nan,nan
nan,nan,836.999,489.103,832.066,275.362,776.868,243.429
nan,nan,839.081,490.385,831.43,270.539,770.264,239.763
nan,nan,840.421,490.924,830.101,265.706,764.244,236.599
nan,nan,842.723,492.305,828.426,262.083,757.621,233.586
nan,nan,843.4,492.798,826.86,258.488,752.11,231.002
nan,nan,845.004,494.005,824.044,254.933,746.916,228.689
nan,nan,845.985,494.688,821.986,251.848,741.138,226.209
nan,nan,847.193,495.677,819.311,248.863,735.373,224.059
nan,nan,848.289,496.54,815.002,244.969,730.525,222.102
nan,nan,852.241,498.646,811.087,241.656,725.129,220.13
nan,nan,858.613,501.744,805.657,237.372,720.342,218.527
nan,nan,859.25,503.387,800.116,233.589,716.067,217.16
nan,nan,860.788,503.412,795.325,230.194,710.794,215.204
nan,nan,862.114,504.311,790.771,227.293,702.633,212.194
nan,nan,861.672,504.52,786.749,224.494,691.631,208.476
nan,nan,859.63,504.713,782.313,221.717,681.216,206.029
nan,nan,859.92,504.93,776.547,218.566,671.682,204.636
nan,nan,860.169,505.207,771.391,215.652,663.658,204.072
nan,nan,860.698,505.258,765.759,212.974,654.343,204.083
nan,nan,861.463,505.618,760.423,210.404,646.092,204.13
nan,nan,862.212,505.722,755.611,208.051,639.721,204.243
nan,nan,863.318,505.757,750.964,206.009,633.024,204.44
nan,nan,864.599,505.868,745.806,204.066,626.957,204.757
nan,nan,865.609,506.11,741.391,202.311,621.454,205.037
nan,nan,866.618,506.378,736.825,200.788,615.816,205.454
nan,nan,867.602,506.615,732.271,199.112,610.886,205.713
nan,nan,868.757,506.835,728.751,197.92,606.579,206.225
nan,nan,869.464,507.069,724.205,196.619,601.942,206.541
nan,nan,870.717,507.098,720.114,195.196,597.177,206.913
nan,nan,872.445,507.247,716.725,194.246,593.136,207.273
nan,nan,873.184,507.342,712.83,193.268,588.962,207.76
nan,nan,874.898,507.385,707.863,192.453,584.766,208.21
nan,nan,876.079,507.623,703.579,191.671,581.619,208.457
nan,nan,877.629,507.822,698.576,190.602,577.632,209.02
nan,nan,879.065,508.021,692.437,189.826,574.243,209.21
nan,nan,879.66,508.248,687.164,189.019,570.672,209.588
nan,nan,881.179,508.134,681.929,188.5,567.289,209.628
nan,nan,881.971,508.328,676.908,187.881,563.919,210.301
nan,nan,883.042,508.495,672.706,187.708,560.972,210.503
nan,nan,883.991,508.616,667.815,187.188,557.98,210.547
nan,nan,885.517,508.498,663.593,186.834,554.883,210.647
nan,nan,885.942,508.692,660.159,186.338,551.774,211.175
nan,nan,887.89,508.76,656.238,186.178,548.727,211.335
nan,nan,888.562,508.914,650.741,186.251,543.34,211.54
nan,nan,889.557,509.093,645.45,186.568,537.631,211.005
nan,nan,890.567,509.167,639.435,187.063,534.432,211.181
nan,nan,891.045,509.685,634.475,187.501,531.369,211.366
nan,nan,893.25,509.707,630.808,187.909,527.224,211.088
nan,nan,896.186,509.876,626.836,188.398,522.995,211.118
nan,nan,896.721,510.435,621.776,188.974,516.889,210.649
nan,nan,897.568,510.393,615.985,190.121,511.397,210.384
nan,nan,898.518,510.473,609.447,191.381,505.072,210.164
nan,nan,898.646,510.689,603.426,192.582,499.212,209.775
nan,nan,900.264,510.516,598.707,193.627,493.803,209.647
nan,nan,901.791,510.493,593.786,194.815,488.161,209.296
nan,nan,904.135,510.182,589.034,195.907,482.823,209.175
nan,nan,906.01,509.987,585.263,196.906,477.821,209.068
nan,nan,908.478,509.445,581.069,198.308,473.043,208.941
nan,nan,910.527,509.202,577.004,199.613,466.84,208.592
nan,nan,911.408,509.084,573.158,200.917,461.175,208.628
nan,nan,912.485,508.93,569.363,202.486,452.908,208.717
nan,nan,914.304,508.495,565.93,203.747,442.503,208.691
nan,nan,916.312,508.379,562.703,204.966,433.122,208.531
nan,nan,916.785,508.303,559.082,206.474,423.192,208.215
nan,nan,918.741,508.092,556.311,207.47,413.324,208.103
nan,nan,920.291,507.83,553.634,208.256,404.443,207.796
nan,nan,921.428,507.713,550.456,208.958,394.988,207.316
nan,nan,923.391,507.495,547.385,209.697,385.599,207.071
nan,nan,924.384,507.271,544.589,209.801,378.083,206.989
nan,nan,925.976,507.186,541.528,209.307,369.87,206.68
nan,nan,927.748,506.706,539.766,208.147,361.566,206.415
nan,nan,928.726,506.592,537.612,206.835,354.789,206.386
nan,nan,926.433,506.792,535.206,205.27,347.082,206.235
nan,nan,928.395,506.843,533.176,204.042,340.134,206.213
nan,nan,932.723,506.843,531.713,202.851,333.783,206.186
nan,nan,936.531,506.811,530.186,201.66,326.735,206.238
nan,nan,939.614,506.744,528.759,200.85,319.893,206.079
nan,nan,nan,nan,527.247,199.907,314.144,206.225
nan,nan,nan,nan,525.86,198.999,307.606,206.359
nan,nan,nan,nan,523.588,197.87,301.742,206.43
nan,nan,nan,nan,521.313,196.685,296.466,206.643
nan,nan,nan,nan,518.813,195.603,290.487,206.745
nan,nan,nan,nan,516.946,194.787,285.167,206.978
nan,nan,nan,nan,514.937,194.039,279.638,207.068
nan,nan,nan,nan,512.29,193.075,273.933,207.175
nan,nan,nan,nan,509.983,192.084,268.383,207.29
nan,nan,nan,nan,507.827,191.358,263.547,207.449
nan,nan,nan,nan,505.508,190.461,258.762,207.676
nan,nan,nan,nan,503.689,190.067,253.613,207.975
nan,nan,928.665,491.923,501.648,189.579,249.005,208.054
nan,nan,929.137,493.801,499.513,188.992,244.158,208.302
nan,nan,927.497,493.572,497.325,188.305,239.638,208.417
nan,nan,925.981,493.324,495.778,187.978,235.13,208.577
nan,nan,925.237,493.282,493.666,187.746,230.589,208.846
nan,nan,922.192,492.821,491.501,187.038,226.004,209.084
nan,nan,921.235,492.842,489.519,186.734,222.055,209.159
nan,nan,918.182,492.16,487.805,186.739,218.209,209.314
nan,nan,917.241,492.183,485.892,186.451,214.863,209.629
nan,nan,915.084,491.776,483.9,185.884,210.666,209.6
nan,nan,913.568,491.706,482.346,185.855,206.34,209.769
nan,nan,912.055,491.76,480.48,185.838,201.944,209.619
nan,nan,910.425,491.365,478.67,185.89,198.35,209.647
nan,nan,909.502,491.662,477.021,185.954,194.081,209.576
nan,nan,900.336,488.665,475.269,185.728,190.441,209.45
nan,nan,897.187,488.672,473.498,185.591,187.241,209.211
nan,nan,896.62,488.119,471.93,185.662,183.833,208.939
nan,nan,895.464,487.899,470.496,185.668,180.474,208.51
nan,nan,893.696,487.311,468.814,185.779,177.897,208.332
nan,nan,891.985,487.443,467.568,185.827,173.887,207.778
nan,nan,890.807,487.229,465.85,185.79,171.015,207.195
nan,nan,889.383,487.102,464.875,185.927,170.508,207.124
nan,nan,888.214,486.71,464.174,185.532,165.653,206.441
nan,nan,886.385,486.6,460.65,184.504,162.979,205.927
nan,nan,882.378,486.146,456.445,183.404,156.076,203.526
nan,nan,882.946,485.86,452.045,181.702,154.688,203.247
nan,nan,881.676,485.804,448.244,179.937,153.042,202.782
nan,nan,878.042,485.734,445.137,178.577,151.865,202.486
nan,nan,876.908,486.032,441.702,177.029,150.53,201.871
nan,nan,875.229,485.605,438.159,175.75,149.343,201.566
nan,nan,874.398,485.319,435.55,174.736,148.199,201.443
nan,nan,872.702,485.1,432.132,173.549,147.154,200.918
nan,nan,865.903,484.272,428.761,172.19,146.126,200.593
nan,nan,860.993,485.122,426.133,171.275,144.864,200.275
nan,nan,859.499,484.868,422.515,170.003,143.78,200.488
nan,nan,858.256,484.918,419.685,169.084,143.029,200.244
nan,nan,856.905,484.85,416.979,168.193,144.713,197.778
nan,nan,855.273,484.393,414.027,167.137,148.531,195.978
nan,nan,852.986,484.125,410.473,166.278,150.129,195.351
nan,nan,851.075,483.79,408.024,165.591,151.403,194.756
nan,nan,848.232,483.31,405.221,164.764,152.502,194.051
nan,nan,845.79,483.119,402.278,164.16,154.028,193.183
nan,nan,843.445,482.713,399.977,163.73,155.769,192.303
nan,nan,840.853,482.25,396.696,162.863,158.077,191.166
nan,nan,838.541,482.055,394.081,162.444,160.73,190.124
nan,nan,835.315,481.778,389.114,161.411,163.617,188.949
nan,nan,834.022,481.294,384.467,160.724,167.079,187.582
nan,nan,831.128,481.077,380.327,159.689,170.612,186.348
nan,nan,828.095,480.776,378.136,159.333,174.068,185.098
nan,nan,825.869,480.649,373.69,158.35,177.467,183.98
nan,nan,824.16,480.31,370.927,158.164,180.732,182.943
nan,nan,821.677,480.171,368.814,157.986,183.506,182.018
nan,nan,818.472,479.957,365.151,157.886,186.571,181.056
nan,nan,816.249,479.895,361.031,157.486,189.45,180.133
nan,nan,813.557,479.488,356.535,157.067,192.137,179.214
nan,nan,811.397,479.19,352.358,156.882,195.537,178.238
nan,nan,808.933,478.769,348.227,156.723,197.628,177.653
nan,nan,806.454,478.511,344.487,156.49,200.357,176.831
nan,nan,803.738,478.124,340.016,156.551,203.192,176.127
nan,nan,800.917,477.849,335.806,156.216,204.828,175.527
nan,nan,798.761,477.557,332.528,155.755,205.536,175.683
nan,nan,795.905,477.235,327.912,155.519,207.752,176.371
nan,nan,793.218,476.94,323.394,155.523,211.197,175.721
nan,nan,790.896,476.649,319.288,155.653,214.263,173.645
nan,nan,788.796,476.443,314.147,156.097,215.858,171.112
nan,nan,785.888,476.167,309.314,156.206,216.022,169.138
nan,nan,783.647,475.88,304.928,156.436,214.969,167.633
nan,nan,781.38,475.765,300.194,156.826,214.824,166.584
nan,nan,780.018,475.538,296.082,157.053,215.361,166.063
nan,nan,777.268,475.387,292.64,157.396,214.964,165.172
nan,nan,775.537,475.233,289.051,157.603,213.492,163.26
nan,nan,774.051,475.188,286.089,157.822,212.567,162.148
nan,nan,771.978,475.08,283.112,158.094,211.872,161.142
nan,nan,770.205,474.833,279.598,158.124,210.783,157.413
nan,nan,768.46,474.698,276.415,158.236,210.387,153.966
nan,nan,767.02,474.664,273.64,158.376,210.683,150.907
nan,nan,764.885,474.383,270.553,158.486,211.866,148.213
nan,nan,763.003,474.323,266.842,155.389,nan,nan
nan,nan,761.321,474.283,263.132,152.292,nan,nan
nan,nan,759.39,474.259,259.421,149.195,nan,nan
nan,nan,757.886,474.254,255.711,146.097,nan,nan
nan,nan,756.705,474.196,252,143,nan,nan
nan,nan,755.181,474.151,256,141,nan,nan
nan,nan,753.751,474.01,259,140,nan,nan
nan,nan,752.833,473.947,260,140,nan,nan
nan,nan,750.954,473.841,257,140,nan,nan
nan,nan,748.385,473.354,258,141,nan,nan
nan,nan,745.355,472.837,259,140,nan,nan
nan,nan,743.609,472.6,258.353,141.981,nan,nan
nan,nan,740.932,472.047,257.336,140.606,nan,nan
nan,nan,739.009,471.55,256.319,139.231,nan,nan
nan,nan,737.05,471.034,255.303,137.855,nan,nan
nan,nan,734.74,470.421,254.286,136.48,nan,nan
nan,nan,733.149,470.127,253.269,135.104,nan,nan
nan,nan,730.891,469.653,252.253,133.729,nan,nan
nan,nan,729.201,469.19,251.236,132.353,nan,nan
nan,nan,727.413,468.774,254.091,131.637,nan,nan
nan,nan,725.446,468.282,256.582,131.101,nan,nan
nan,nan,724.326,468.112,259.82,130.231,nan,nan
nan,nan,722.47,467.621,262.014,129.743,nan,nan
nan,nan,720.591,467.183,264.448,129.247,nan,nan
nan,nan,719.537,466.997,266.804,128.767,nan,nan
nan,nan,717.617,466.666,268.586,128.311,nan,nan
nan,nan,716.196,466.225,269.938,128.302,nan,nan
nan,nan,714.339,465.959,253.483,129.226,291.452,126.858
nan,nan,713.519,465.626,237.029,130.151,294.295,126.095
nan,nan,711.291,465.198,220.575,131.076,297.137,125.332
nan,nan,710.064,465.01,220.516,129.946,303.727,125.247
nan,nan,708.677,464.554,220.638,128.918,310.587,125.107
nan,nan,706.977,464.239,220.542,128.059,317.277,125.098
nan,nan,706.264,464.16,220.716,128.954,323.975,125.227
nan,nan,705.201,464.041,220.503,126.106,329.754,125.529
nan,nan,705.186,464.004,221.791,127.153,335.945,126.015
nan,nan,703.966,463.939,222.885,126.852,341.388,126.679
nan,nan,701.929,463.805,224.114,125.848,346.773,127.17
nan,nan,698.733,462.951,224.644,125.577,351.911,128.049
nan,nan,695.592,461.762,225.092,125.86,356.839,128.671
nan,nan,692.786,460.825,225.304,126.353,361.793,129.474
nan,nan,690.401,459.888,225.84,126.626,366.315,130.496
nan,nan,688.77,459.199,226.313,127.246,371.066,131.316
nan,nan,686.752,458.391,226.625,127.987,375.008,132.228
nan,nan,685.002,457.508,229.297,128.505,379.938,133.248
nan,nan,683.407,457.064,232.5,129.559,383.93,134.105
nan,nan,681.389,456.229,238.752,131.246,387.688,135.175
nan,nan,679.825,455.752,243.849,132.721,391.484,136.128
nan,nan,677.829,455.014,247.963,133.528,395.63,137.044
nan,nan,675.902,454.258,252.739,135.082,399.315,137.956
nan,nan,674.186,453.816,257.412,136.643,403.472,139.128
nan,nan,673.002,453.343,263.108,138.474,406.514,140.001
nan,nan,671.039,452.678,269.605,140.979,409.942,140.818
nan,nan,669.433,452.143,276.966,143.607,413.678,142.04
nan,nan,667.952,451.676,282.91,145.863,417.027,142.99
nan,nan,666.676,451.298,289.164,148.03,420.668,143.959
nan,nan,664.78,450.702,295.282,150.127,423.799,144.973
nan,nan,663.563,450.363,301.205,152.074,427.205,146.026
nan,nan,661.688,449.9,306.455,153.696,430.999,147.107
nan,nan,660.576,449.753,312.933,155.681,435.677,148.553
nan,nan,659.358,449.263,318.399,157.145,439.631,150.042
nan,nan,657.593,448.932,323.52,158.416,442.625,151.551
nan,nan,655.854,448.352,329.236,159.896,445.744,153.266
nan,nan,654.448,448.103,335.008,161.306,448.114,154.77
nan,nan,652.901,447.83,339.824,162.218,453.681,156.591
nan,nan,651.159,447.447,345.496,163.136,457.478,158.306
nan,nan,648.129,446.593,349.986,164.212,461.545,160.068
nan,nan,645.379,445.441,355.104,165.148,464.702,161.534
nan,nan,643.317,444.445,360.724,166.177,468.433,163.282
nan,nan,642.101,443.565,366.175,167.401,471.489,164.883
nan,nan,640.643,442.375,372.216,168.643,474.345,166.425
nan,nan,639.327,441.702,377.932,170.311,477.44,167.872
nan,nan,638.106,440.976,383.436,171.825,479.9,169.125
nan,nan,636.658,440.162,388.511,173.293,482.594,170.65
nan,nan,634.771,439.378,394.81,174.778,485.084,171.896
nan,nan,632.627,438.497,400.545,176.906,487.787,171.911
nan,nan,630.329,437.593,406.279,179.035,490.489,171.926
nan,nan,628.082,436.704,412.014,181.164,493.191,171.94
nan,nan,626.294,436.031,417.748,183.293,495.893,171.955
nan,nan,623.512,434.901,423.483,185.422,498.596,171.97
nan,nan,621.658,434.157,429.217,187.551,501.298,171.985
nan,nan,619.723,433.532,434.952,189.679,504,172
nan,nan,617.417,432.676,440.686,191.808,503,171
nan,nan,615.302,431.92,446.421,193.937,503.811,171.103
nan,nan,613.879,431.507,452.156,196.066,505.892,171.015
nan,nan,611.409,430.586,457.89,198.195,507.973,170.927
nan,nan,609.658,429.949,463.625,200.324,510.054,170.839
nan,nan,607.583,429.339,467.387,202.625,510.4,169.27
nan,nan,605.769,428.811,471.149,204.987,510.145,167.87
nan,nan,603.526,428.017,475.09,207.382,509.53,166.498
nan,nan,602.531,427.826,478.812,209.637,508.627,165.196
nan,nan,600.071,427.04,483.127,212.11,507.938,164.334
nan,nan,598.211,426.483,486.756,214.182,506.894,163.051
nan,nan,596.637,425.955,490.325,216.347,505.96,161.863
nan,nan,594.977,425.452,494.092,218.573,505.253,161.149
nan,nan,593.325,425.076,498.27,221.013,504.741,160.613
nan,nan,591.823,424.622,501.373,222.766,504.09,159.958
nan,nan,590.599,424.501,504.598,224.839,503.839,159.642
nan,nan,588.896,424.022,507.707,226.734,503.552,158.944
nan,nan,587.095,423.459,511.321,228.717,503.647,158.302
nan,nan,585.176,422.908,514.483,230.631,504.024,158.845
nan,nan,583.419,422.479,517.686,232.357,504.562,158.801
nan,nan,582.43,422.344,520.691,233.982,502.122,156.23
nan,nan,580.753,421.962,523.588,235.603,501.394,154.362
nan,nan,579.382,421.683,526.781,237.425,499.982,151.364
nan,nan,578.182,421.459,529.817,238.975,499.546,150.012
nan,nan,576.719,421.244,532.381,240.44,499.512,149.12
nan,nan,575.53,420.947,535.495,242.024,499.749,148.368
nan,nan,573.817,420.693,538.465,243.491,500.281,147.501
nan,nan,573.158,420.816,541.267,244.884,500.772,146.83
nan,nan,571.358,420.369,543.795,246.082,501.301,146.137
nan,nan,570.059,420.103,546.081,247.114,502.214,145.644
nan,nan,568.682,419.791,549.273,248.45,503.171,144.921
nan,nan,567.119,419.57,551.869,249.698,504.391,144.393
nan,nan,566.399,419.452,554.488,250.654,506.003,144.045
nan,nan,565.001,419.267,556.244,251.556,508.881,142.559
nan,nan,563.934,419.115,559.193,252.703,510.147,141.865
nan,nan,562.737,418.96,561.256,253.754,509.97,142.63
nan,nan,561.345,418.823,563.816,254.889,511.355,142.72
nan,nan,559.661,418.399,566.108,255.921,513.011,142.724
nan,nan,558.795,418.528,568.96,256.942,514.563,143
nan,nan,557.702,418.481,570.99,258.127,515.83,143.418
nan,nan,556.546,418.416,573.238,258.946,517.203,143.955
nan,nan,555.358,418.325,575.202,259.876,519.968,144.296
nan,nan,554.21,418.307,578.139,260.995,523.891,143.926
nan,nan,553.192,418.318,579.967,261.809,526.157,143.254
nan,nan,552.048,418.399,582.334,262.644,527.947,142.003
nan,nan,550.111,417.909,584.286,263.626,529.392,141.028
nan,nan,548.405,417.575,586.521,264.561,530.626,140.219
nan,nan,546.857,417.223,588.569,265.444,532.203,139.115
nan,nan,544.481,416.444,591.259,266.398,533.781,138.011
nan,nan,542.926,416.086,592.947,267.302,534.079,137.126
nan,nan,540.857,415.473,595.662,268.193,535.454,136.125
nan,nan,538.49,414.729,597.643,268.916,536.595,135.268
nan,nan,536.106,414.075,599.458,269.624,537.04,134.624
nan,nan,533.822,413.214,601.172,270.25,538.212,133.542
nan,nan,532.133,412.787,603.271,271.106,538.849,132.779
nan,nan,529.866,412.061,605.133,271.891,541.588,130.303
nan,nan,527.969,411.489,607.199,272.663,543.113,128.944
nan,nan,525.818,410.857,609.186,273.432,545.192,127.336
nan,nan,524.192,410.41,611.337,274.383,546.171,126.819
nan,nan,522.38,409.798,612.612,275.031,548.146,126.387
nan,nan,520.421,409.386,614.264,275.753,551.682,124.784
nan,nan,518.83,408.9,616.404,276.594,553.99,123.481
nan,nan,517.059,408.468,617.785,277.315,556.986,119.754
nan,nan,515.281,407.982,619.672,278.117,557.328,120.91
nan,nan,513.601,407.704,621.143,278.848,563.258,117.646
nan,nan,511.829,407.121,622.429,279.441,566.663,117.021
nan,nan,509.998,406.829,624.725,280.252,570.443,113.891
nan,nan,507.806,406.282,626.034,281.007,571.255,112.931
nan,nan,505.307,405.664,627.379,281.683,570.555,111.112
nan,nan,502.886,405.072,628.684,282.547,570.859,107.878
nan,nan,501.104,404.611,630.497,283.281,573.763,109.243
nan,nan,498.134,403.673,632.225,283.72,575.971,108.639
nan,nan,494.308,402.582,633.603,284.516,nan,nan
nan,nan,491.127,401.564,634.883,285.269,nan,nan
nan,nan,487.272,400.381,636.506,285.923,nan,nan
nan,nan,482.873,398.851,638.389,286.564,nan,nan
nan,nan,480.253,398.045,639.74,287.269,nan,nan
nan,nan,477.038,396.938,641.144,287.735,nan,nan
nan,nan,473.162,395.563,642.659,288.53,nan,nan
nan,nan,469.899,394.638,643.793,289.468,nan,nan
nan,nan,466.641,393.468,645.296,289.862,nan,nan
nan,nan,463.51,392.562,646.532,290.793,nan,nan
nan,nan,460.435,391.432,647.73,291.357,nan,nan
nan,nan,457.2,390.254,649.024,292.04,nan,nan
nan,nan,453.925,389.107,650.546,292.762,nan,nan
nan,nan,451.005,388.12,652.003,293.676,nan,nan
nan,nan,448.339,387.254,654.055,293.81,nan,nan
nan,nan,445.524,386.387,657.341,293.703,nan,nan
nan,nan,442.972,385.654,660.716,293.29,nan,nan
nan,nan,440.187,384.788,663.531,293.238,nan,nan
nan,nan,437.465,383.89,666.742,293.118,nan,nan
nan,nan,434.843,383.212,669.95,292.974,nan,nan
nan,nan,432.408,382.392,673.904,292.642,nan,nan
nan,nan,429.732,381.613,677.886,292.416,nan,nan
nan,nan,427.879,381.185,681.778,292.215,nan,nan
nan,nan,425.104,380.375,685.433,292.129,nan,nan
nan,nan,422.526,379.734,689.133,292.006,nan,nan
nan,nan,420.291,379.129,692.425,292.018,nan,nan
nan,nan,418.158,378.497,695.67,292.046,nan,nan
nan,nan,415.793,377.947,698.787,292.092,nan,nan
nan,nan,413.696,377.414,702.02,291.963,nan,nan
nan,nan,411.907,376.877,704.684,292.085,nan,nan
nan,nan,409.324,376.332,708.012,292.065,nan,nan
nan,nan,407.167,375.691,711.129,292.075,nan,nan
nan,nan,405.144,375.336,713.725,292.101,nan,nan
nan,nan,402.713,374.694,716.547,292.135,nan,nan
nan,nan,401.205,374.379,719.167,292.183,nan,nan
nan,nan,398.922,373.81,721.573,292.268,nan,nan
nan,nan,396.791,373.258,724.372,292.372,nan,nan
nan,nan,394.747,372.818,726.874,292.581,nan,nan
nan,nan,393.141,372.412,729.292,292.702,nan,nan
nan,nan,391.203,372.052,732.157,292.924,nan,nan
