x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12
1061.553,1772.233,nan,nan,314.376,1702.243,1623.967,1473.643,769.66,1259.09,434.147,1487.163,1641.186,815.129,474.867,810.367,884.604,1009.367,1117.488,222.552,343,160,1740.113,280.792
1062.038,1772.862,nan,nan,301.895,1703.753,1623.655,1474.267,769.832,1258.928,433.964,1487.366,1640.559,815.163,474.389,811.551,875.763,992.159,1117.494,222.325,347,162,1741.164,277.932
1062.21,1773.536,nan,nan,295.017,1704.324,1623.348,1474.742,769.973,1258.887,433.47,1487.76,1640.209,815.375,473.911,812.735,857.023,984.01,1116.63,222.123,363,168,1741.586,276.18
1062.457,1774.327,nan,nan,290.323,1704.893,1617.169,1475.353,770.521,1259.082,432.54,1488.475,1639.643,815.609,473.434,813.92,843.2,981.993,1117.765,219.829,369,171,1742.193,274.677
1062.453,1774.301,nan,nan,288.453,1705.18,1603.428,1472.749,770.376,1257.952,432.521,1488.435,1640.031,815.536,472.956,815.104,838.567,979.938,1122.562,218.015,374,174,1742.424,272.993
1062.744,1774.879,nan,nan,285.842,1705.203,1585.907,1472.41,770.693,1258.149,432.139,1488.594,1641.221,815.132,472.478,816.288,827.166,974.796,1126.304,216.627,376,177,1742.491,272.302
1063.1,1775.447,nan,nan,285.109,1706.456,1577.469,1471.871,770.895,1258.125,432.126,1488.629,1640.75,815.282,472.001,817.472,821.812,972.395,1127.161,216.178,379,178,1742.886,271.229
1063.289,1775.872,nan,nan,284.411,1707.1,1569.032,1471.331,772.989,1257.053,431.702,1488.806,1641.034,815.202,471.523,818.656,819.836,971.776,1127.073,216.131,383,179,1742.272,270.8
1063.334,1776.091,nan,nan,283.693,1708.127,1563.879,1471.141,771.659,1253.218,431.308,1489.246,1640.448,815.96,471.045,819.84,815.875,970.287,1127.577,216.047,384,181,1734,271.441
1063.224,1776.504,nan,nan,283.58,1709.573,1560.926,1470.783,770.723,1250.368,431.235,1489.455,1648.688,810.852,470.567,821.024,811.943,968.455,1127.76,215.552,389,181,1711.357,288.376
1059.231,1778.107,nan,nan,281.142,1711.45,1557.973,1470.426,770.818,1250.534,431.041,1489.573,1652.997,808.541,470.09,822.208,810.122,967.906,1127.749,215.514,391.232,182.325,1687.447,294.864
1058.873,1786.684,nan,nan,271.249,1708.44,1555.019,1470.068,771.125,1249.389,431.079,1489.518,1655.039,807.578,469.612,823.393,809.081,967.137,1127.553,215.229,393.465,183.651,1667.936,297.77
1059.877,1791.862,nan,nan,264.788,1709.738,1552.066,1469.711,771.202,1250.224,430.292,1489.934,1660.352,804.89,469.134,824.577,805.218,965.714,1127.277,215.041,395.697,184.976,1654.787,299.431
1060.935,1796.049,nan,nan,262.188,1711.026,1549.112,1469.354,771.258,1249.328,430.279,1489.893,1661.403,804.495,468.656,825.761,804.935,965.151,1127.142,214.154,397.93,186.301,1644.407,300.515
1061.777,1798.137,nan,nan,260.523,1712.092,1546.159,1468.996,771.53,1249.457,430.426,1490.057,1661.943,804.116,468.179,826.945,803.663,964.701,1126.938,214.355,400.162,187.626,1637.54,300.948
1062.484,1800.755,nan,nan,258.707,1712.879,1543.205,1468.639,771.552,1249.629,430.373,1490.158,1663.551,803.008,467.701,828.129,801.597,963.295,1126.528,213.908,407,192,1630.782,301.101
1062.818,1802.136,nan,nan,258.81,1713.995,1540.252,1468.281,772.324,1249.79,430.212,1490.355,1663.742,803.233,467.223,829.313,800.301,962.604,1126.674,214.165,423,198,1625.571,301.286
1063.216,1804.429,nan,nan,258.23,1714.669,1537.411,1467.949,773.603,1250.825,430.003,1490.466,1663.255,803.198,466.746,830.497,799.1,961.994,1123.096,213.054,430,198,1620.425,301.298
1063.042,1804.46,nan,nan,258.968,1715.791,1534.571,1467.616,792.757,1262.971,430.088,1490.224,1663.364,802.945,466.268,831.682,797.302,960.772,1120.778,200.92,432,199,1616.556,301.641
1063.174,1804.894,nan,nan,259.134,1716.154,1531.73,1467.283,811.475,1257.371,430.083,1490.195,1663.366,802.836,465.79,832.866,797.02,960.581,1128.11,187.932,437,200,1611.356,301.766
1063.481,1805.8,nan,nan,260.921,1717.939,1525.608,1467.632,822.261,1254.487,429.933,1490.159,1662.533,802.902,465.312,834.05,795.319,959.351,1131.805,182.714,440,201,1607.222,301.276
1063.69,1806.686,nan,nan,261.731,1718.709,1511.302,1466.862,828.52,1251.475,429.811,1490.191,1662.346,802.955,464.835,835.234,794.668,958.881,1131.443,181.484,444,203,1603.787,301.332
1063.637,1807.077,1712.598,1853.713,262.45,1719.52,1499.108,1465.429,832.358,1249.706,429.712,1490.336,1662.101,803.002,464.357,836.418,793,958.008,1131.078,179.869,446,204,1600.55,300.895
1063.808,1808.254,1713.984,1855.168,267.198,1714.42,1488.418,1465.174,834.927,1248.287,429.761,1490.251,1660.649,803.217,463.879,837.602,793.04,957.757,1130.252,178.839,447,206,1596.206,301.518
1063.755,1808.196,1721.971,1856.983,265.745,1712.276,1482.712,1464.964,837.404,1247.165,429.371,1490.409,1659.752,803.56,463.401,838.786,792.356,957.443,1129.602,178.16,449,206,1592.949,301.886
1063.889,1808.803,1724.803,1857.33,266.331,1712.031,1477.086,1464.427,838.545,1246.151,428.495,1490.848,1659.094,803.923,462.924,839.97,788.145,952.182,1129.298,177.939,451,209,1590.31,301.38
1063.849,1808.781,1726.718,1858.219,267.538,1712.06,1471.391,1464.287,840.93,1245.103,428.631,1490.591,1658.313,804.146,462.446,841.155,780.619,946.355,1128.812,177.823,454,211,1589.473,303.357
1063.84,1808.763,1727.481,1858.443,268.653,1712.862,1466.982,1463.974,841.754,1244.365,429.048,1490.466,1657.831,804.207,461.968,842.339,771.924,937.321,1128.397,177.606,457,213,1586.463,309.261
1064.167,1809.674,1728.891,1858.945,270.253,1713.918,1462.781,1463.892,843.422,1243.652,429.327,1490.356,1655.62,804.762,461.491,843.523,770.077,934.662,1127.913,177.52,nan,nan,1584.833,312.594
1064.162,1810.118,1728.45,1859.049,272.124,1715.506,1451.955,1459.905,843.709,1243.374,420.263,1491.887,1654.228,807.596,461.013,844.707,770.527,934.805,1127.507,177.233,nan,nan,1583.111,314.767
1047,1809,1728.828,1859.195,273.953,1718.162,1441.128,1455.917,845.386,1242.75,410.535,1498.36,1655.176,808.387,460.535,845.891,769.604,933.171,1127.214,177.048,nan,nan,1582.246,315.657
nan,nan,nan,nan,274.757,1719.028,1406.71,1443.097,846.375,1241.931,407.008,1500.186,1657.495,807.98,460.057,847.075,769.423,933.311,1126.851,176.545,nan,nan,1580.86,316.609
nan,nan,nan,nan,276.295,1719.24,1383.858,1433.17,847.09,1242.577,402.393,1502.302,1657.233,807.981,459.58,848.259,767.922,931.543,1126.542,175.975,nan,nan,1579.541,317.577
nan,nan,nan,nan,277.368,1720.136,1379.362,1430.748,858.094,1240.157,400.257,1503.086,1656.317,808.119,459.102,849.443,766.801,929.826,1126.138,175.029,nan,nan,1578.329,318.121
nan,nan,nan,nan,280.403,1721.255,1374.682,1426.058,872.631,1237.684,399.197,1503.611,1655.955,808.187,458.624,850.628,765.954,928.743,1125.605,174.808,nan,nan,1576.503,318.577
nan,nan,nan,nan,291.063,1726.705,1372.106,1422.084,879.855,1234.897,397.971,1504.123,1653.661,808.809,458.146,851.812,765.163,927.097,1125.435,174.516,nan,nan,1575.996,318.601
nan,nan,nan,nan,303.429,1733.174,1369.813,1418.253,885.553,1233.717,396.732,1504.786,1653.689,809.131,457.669,852.996,764.875,926.817,1124.998,173.962,nan,nan,1575.569,319.163
nan,nan,1731.098,1860.548,314.811,1734.562,1369.245,1415.852,889.494,1232.197,396.2,1505.018,1653.853,809.377,457.191,854.18,764.179,925.649,1124.811,173.364,nan,nan,1575.059,319.648
nan,nan,1731.768,1860.896,320.507,1736.003,1367.028,1412.303,892.531,1231.579,396.606,1504.787,1652.343,809.55,456.713,855.364,763.834,924.972,1124.191,174.163,nan,nan,1574.368,320.111
nan,nan,1731.318,1860.613,327.867,1736.597,1367.368,1411.34,894.509,1231.076,396.081,1505.1,1651.756,809.557,456.236,856.548,763.406,923.919,1123.964,174.11,nan,nan,1564.367,325.962
nan,nan,1731.012,1860.702,330.31,1737.954,1365.891,1408.982,898.224,1229.822,395.235,1505.636,1651.72,809.543,455.758,857.732,763.395,923.78,1123.629,173.862,nan,nan,1557.581,331.296
nan,nan,1732.945,1859.919,333.308,1739.604,1368.63,1409.699,899.462,1229.273,394.654,1506.203,1651.08,809.713,455.28,858.916,763.439,923.967,1122.986,173.653,nan,nan,1554.655,334.662
nan,nan,1738.211,1861.952,335.767,1740.859,1378.821,1410.17,901.141,1229.016,397.848,1510.617,1650.679,809.816,454.802,860.101,763.065,922.95,1126.937,189.005,nan,nan,1552.86,336.727
nan,nan,1740.774,1862.111,336.652,1742.319,1381.457,1408.598,nan,nan,393.624,1517.84,1650.071,809.798,454.325,861.285,762.846,922.249,1138.821,194.992,nan,nan,1550.986,337.745
1016.577,1802.666,1741.376,1862.774,337.748,1743.486,1385.404,1410.224,nan,nan,392.11,1519.91,1649.511,810.085,453.847,862.469,762.106,921.181,1149.761,199.637,nan,nan,1548.322,339.099
989.401,1775.193,1741.015,1862.731,339.602,1744.732,1387.616,1410.831,904.552,1227.616,392.434,1520.039,1646.672,810.436,453.369,863.653,761.35,920.831,1151.21,201.387,nan,nan,1548.898,338.689
972.078,1757.055,1742.216,1863.093,340.972,1745.616,1387.757,1411.129,904.863,1227.2,392.406,1520.587,1641.579,808.504,452.892,864.837,760.707,917.212,1153.1,202.34,nan,nan,1546.559,340.665
961.266,1747.878,1741.056,1863.039,341.413,1746.968,1388.547,1411.648,905.624,1226.924,392.309,1521.499,1641.264,806.149,452.414,866.021,754.17,905.328,1153.68,203.565,nan,nan,1545.136,341.85
954.548,1741.703,1741.078,1863.288,342.594,1748.05,1388.025,1411.763,907.389,1226.775,392.702,1521.49,1644.722,805.129,451.936,867.205,752.07,901.617,1154.153,204.242,nan,nan,1543.64,342.821
962.062,1729.948,1741.333,1863.465,342.428,1749.306,1383.331,1414.038,908.368,1226.491,392.038,1522.85,1644.912,803.013,451.458,868.39,752.035,900.881,1155.284,205.203,nan,nan,1543.356,343.059
1004.333,1722.635,1742.297,1863.8,344.455,1749.546,1385.695,1417.632,909.168,1226.046,392.118,1523.167,1643.373,801.807,450.981,869.574,751.448,899.157,1155.248,205.451,nan,nan,1543.236,343.449
1014.547,1728.757,1742.594,1863.807,344.21,1751.054,1388.219,1421.872,909.801,1225.601,391.86,1524.106,1645.446,801.047,450.503,870.758,751.235,898.296,1155.504,205.79,nan,nan,1542.508,344.192
1025.834,1731.596,1743.598,1864.44,344.163,1751.955,1387.952,1428.081,910.696,1225.002,391.996,1523.316,1645.156,800.645,450.025,871.942,751.092,897.203,1155.407,205.955,nan,nan,1541.22,345.192
1028.976,1732.723,1742.459,1864.54,345.657,1752.876,1388.931,1430.869,912.167,1224.747,392.276,1523.513,1647.594,800.975,449.547,873.126,751.277,897.76,1155.951,206.761,nan,nan,1540.293,345.777
1072,1756,1742.349,1864.163,346.511,1749.726,1390.136,1432.816,922.974,1222.542,392.086,1523.632,1646.899,799.986,449.07,874.31,751.362,897.5,1155.856,206.694,nan,nan,1539.755,345.732
1112.386,1784.964,1742.496,1864.18,357.023,1745.538,1390.739,1434.534,932.167,1220.508,391.566,1524.09,1646.12,799.784,448.592,875.494,751.067,896.007,1155.778,206.586,nan,nan,1539.715,344.525
1121.875,1799.49,1742.972,1864.47,360.898,1744.616,1391.13,1436.607,nan,nan,391.305,1524.192,1645.375,799.045,448.114,876.678,751.066,895.581,1155.162,206.558,nan,nan,1528.741,342.727
1126.623,1808.142,1743.069,1864.485,364.851,1743.376,1392.146,1437.417,939.319,1218.553,391.315,1524.392,1644.951,799.13,447.637,877.863,751.113,895.301,nan,nan,nan,nan,1520.108,344.834
1135.376,1818.709,1742.551,1864.237,366.02,1743.487,1393.048,1437.714,940.936,1217.807,391.274,1524.458,1643.115,798.572,447.159,879.047,750.864,894.436,nan,nan,nan,nan,1515.496,345.671
nan,nan,1747.825,1864.447,367.43,1743.005,1394.282,1437.113,943.044,1216.841,391.378,1524.034,1642.73,798.089,446.681,880.231,750.931,894.071,nan,nan,nan,nan,1514.587,345.682
nan,nan,1750.527,1866.035,369.424,1743.208,1394.425,1438.689,944.022,1216.483,391.452,1524.477,1641.153,797.983,446.203,881.415,745.342,883.242,nan,nan,nan,nan,1512.562,346.817
nan,nan,1752.166,1866.523,371.128,1743.064,1394.691,1439.122,945.452,1215.638,391.668,1523.764,1640.735,798.183,445.726,882.599,744.691,879.038,1156.905,209.551,nan,nan,1509.373,347.305
nan,nan,1752.607,1866.989,373.172,1742.587,1395.791,1438.009,nan,nan,391.819,1523.624,1641.758,798.509,445.248,883.783,739.179,865.998,1157.09,209.704,nan,nan,1508.905,347.357
nan,nan,1754.69,1867.616,374.17,1742.988,1396.533,1437.672,nan,nan,391.369,1524.526,1643.334,798.893,444.77,884.967,737.34,860.263,1157.165,210.245,nan,nan,1505.024,346.751
nan,nan,1754.526,1867.78,374.743,1742.792,1396.997,1437.621,nan,nan,391.159,1524.126,1644.033,798.788,444.292,886.151,736.719,857.069,1156.49,209.655,nan,nan,1496.462,348.224
nan,nan,1755.582,1868.199,376.974,1742.892,1397.775,1437.117,950.485,1214.178,391.405,1524.444,1644.389,798.865,443.815,887.336,736.614,855.182,1155.796,210.234,nan,nan,1493.49,349.089
nan,nan,1756.097,1868.607,378.193,1743.121,1398.51,1436.433,nan,nan,391.407,1524.393,1644.806,798.814,443.337,888.52,736.459,853.447,1154.281,210.115,nan,nan,1491.189,349.6
nan,nan,1756.308,1868.699,378.808,1743.299,1399.293,1435.639,nan,nan,391.458,1524.416,1644.503,798.998,442.859,889.704,736.05,851.337,1154.034,210.112,nan,nan,1489.765,350.032
1061.553,2022.285,1756.679,1868.692,379.593,1743.541,1399.822,1435.067,954.832,1212.724,391.932,1523.803,1645.884,799.869,442.382,890.888,736.328,850.787,1153.585,210.105,nan,nan,1488.4,350.138
1028.806,2053.818,1756.89,1868.789,380.108,1743.64,1400.79,1433.842,953.691,1216.565,394.406,1523.344,1645.989,800.001,441.904,892.072,736.682,850.588,1153.619,209.468,nan,nan,1487.337,350.759
1016.526,2060.686,1756.522,1868.629,381.519,1743.726,1400.961,1433.829,959.787,1227.17,408.404,1519.004,1645.603,799.719,441.426,893.256,736.309,850.106,1153.545,209.629,nan,nan,1486.073,351.133
1005.695,2064.584,1756.608,1869.219,382.058,1743.565,1401.478,1433.346,971.498,1232.213,416.341,1523.395,1645.462,799.462,440.948,894.44,736.046,848.282,1153.212,209.778,nan,nan,1485.736,351.316
999.652,2065.581,1756.641,1869.188,382.648,1744.038,1401.38,1433.512,nan,nan,417.989,1521.44,1644.168,798.721,440.471,895.624,735.777,847.056,1151.974,208.874,544.043,249.17,1484.607,351.35
995.32,2066.748,1756.657,1869.283,383.132,1744.069,1401.883,1432.669,nan,nan,418.783,1519.978,1643.705,798.738,439.993,896.809,735.848,846.408,1151.183,208.551,546,250,1483.603,351.84
991.358,2068.133,1756.616,1869.278,384.072,1744.505,1402.327,1432.234,nan,nan,419.099,1519.336,1642.606,797.257,439.515,897.993,735.784,845.779,1150.35,208.696,534.106,267.143,1483.129,352.324
989.678,2068.228,1756.591,1869.644,385.406,1744.85,1401.295,1433.995,982.488,1235.562,418.857,1518.208,1642.096,796.983,439.037,899.177,735.635,844.403,1150.056,208.744,523.783,277.837,1483.909,352.396
988.345,2068.419,1756.486,1869.481,386.478,1744.886,1399.557,1436.489,983.462,1235.894,421.123,1518.262,1640.033,795.893,438.56,900.361,735.858,844.123,1148.991,208.274,513.709,288.257,1478.99,353.374
986.693,2068.541,1756.341,1869.467,387,1745.265,1398.95,1439.183,nan,nan,419.82,1517.01,1642.962,799.339,438.082,901.545,736.086,843.156,1148.023,208.132,508.027,295.317,1472.06,353.599
985.602,2069.075,1756.563,1870.156,387.887,1745.309,1398.266,1441.521,986.183,1236.607,420.38,1516.788,1648.067,805.758,437.604,902.729,736.235,841.602,1147.435,208.177,504.225,299.114,1469.224,354.426
984.973,2069.513,1756.561,1870.254,387.932,1746.278,1398.096,1442.607,988.034,1237.735,420.132,1516.484,1651.499,810.156,437.127,903.913,736.219,840.997,1146.731,208.149,501.292,302.393,1468.154,354.981
983.79,2069.837,1755.657,1868.897,388.938,1745.802,1397.783,1444.27,987.853,1237.674,418.063,1516.557,1653.023,811.549,436.649,905.098,736.583,839.662,1146.178,207.727,499.59,303.951,1466.137,355.597
983.446,2069.538,1748.07,1860.125,388.848,1746.271,1397.739,1444.46,997.539,1241.537,419.441,1523.88,1653.413,812.536,436.171,906.282,736.679,839.627,1143.462,206.072,497.231,305.924,1463.077,355.743
982.606,2069.917,nan,nan,389.186,1746.52,1397.431,1445.299,1007.494,1247.518,419.06,1524.352,1653.437,813.4,435.693,907.466,736.519,838.155,1124.825,200.693,495.979,306.829,1462.335,355.789
982.791,2069.79,nan,nan,389.499,1746.771,1397.804,1444.459,nan,nan,419.126,1523.803,1652.32,813.39,435.216,908.65,738.518,830.397,1123.078,185.871,493.866,309.155,1461.282,356.547
981.893,2069.95,nan,nan,390.175,1746.774,1397.686,1444.91,1018.93,1252.036,418.149,1523.017,1652.243,813.785,434.738,909.834,736.984,821.887,1121.538,178.565,492.508,310.629,1461.993,356.654
978.971,2071.363,nan,nan,390.207,1747.113,1397.785,1445.082,1022.788,1253.403,417.666,1522.626,1652.405,814.497,434.26,911.018,736.526,816.759,1120.238,175.812,491.125,312.294,1463.135,363.137
978.635,2071.374,1730.909,1843.17,390.259,1747.266,1397.443,1445.575,nan,nan,417.163,1522.213,1651.833,814.427,433.782,912.202,736.445,815.375,1118.471,173.425,490.433,313.364,1466.35,376.114
980.155,2070.629,1728.85,1827.024,390.614,1747.479,1397.33,1445.536,1027.492,1255.387,416.901,1522.403,1650.405,814.476,433.305,913.386,736.596,813.415,1116.624,172.611,489.598,314.433,1462.671,389.135
980.416,2070.437,1727.291,1821.082,390.762,1747.636,1397.173,1445.624,1028.717,1255.923,405.098,1522.213,1649.716,814.427,432.827,914.571,736.465,811.232,1115.209,171.895,488.359,315.759,1461.726,396.216
978.063,2071.506,1725.849,1817.444,389.182,1748.702,1397.574,1445.056,1031.216,1256.898,399.646,1536.107,1651.25,815.713,432.349,915.755,736.766,810.595,1114.547,170.379,484.863,318.479,1461.996,399.263
978.854,2071.24,1725.249,1816.214,398.173,1753.895,1397.919,1444.918,1032.966,1257.389,395.358,1538.077,1657.107,820.745,431.872,916.939,736.868,809.385,1113.083,170.212,473.879,329.778,1462.558,401.605
978.928,2071.286,1723.95,1812.679,410.145,1751.914,1397.699,1445.396,nan,nan,394.015,1538.985,1660.501,824.302,431.394,918.123,737.143,807.961,1111.698,170.308,467.38,336.2,1462.208,405.473
978.769,2071.56,1723.65,1811.53,415.471,1751.729,1397.633,1449.121,1035.577,1258.132,392.907,1537.924,1661.918,825.271,430.916,919.307,737.477,806.28,1111.226,169.534,463.65,339.961,1463.185,407.351
978.677,2071.689,1723.407,1811.621,421.19,1751.168,1405.267,1457.602,1036.253,1258.552,392.025,1538.138,1663.389,826.854,430.438,920.491,737.693,807.742,1110.069,169.577,460.945,342.199,1463.711,408.38
978.488,2071.731,nan,nan,421.963,1751.559,1413.117,1460.067,1037.367,1258.806,389.391,1540.725,1664.085,827.63,429.961,921.675,737.715,807.382,1108.728,169.081,459.204,343.553,1463.813,410.251
980.685,2070.428,nan,nan,423.644,1751.239,1420.553,1464.14,1038.381,1259.425,372.481,1540.231,1663.861,827.752,429.483,922.859,738.278,808.945,1107.747,168.628,457.888,344.906,1466.48,411.474
980.897,2070.389,1722.204,1809.535,424.455,1751.441,1425.775,1466.711,1038.845,1259.556,362.441,1547.804,1663.221,827.769,429.005,924.044,732.957,804.479,1107.298,167.63,456.901,345.82,1467.388,422.398
980.98,2070.359,1722.166,1807.864,426.151,1751.397,1429.95,1468.261,1039.854,1259.933,354.889,1550.891,1663.401,828.499,428.527,925.228,735.758,804.092,1106.335,168.234,456.48,346.181,1467.871,427.208
980.584,2070.571,1721.992,1807.213,427.072,1751.948,1433.521,1469.123,1040.807,1260.436,352.486,1550.453,1662.729,828.224,428.05,926.412,735.087,800.139,1104.876,168.73,455.041,347.736,1467.995,432.234
980.469,2070.641,1715.303,1804.717,429.548,1752.01,1436.135,1470.093,1039.464,1260.454,350.09,1551.18,1661.874,828.325,427.572,927.596,735.583,799.794,1103.811,168.409,453.365,348.939,1468.146,435.31
980.714,2070.723,1712.234,1791.261,429.86,1752.433,1439.624,1471.783,1047.85,1265.046,347.659,1551.777,1661.982,826.143,427.094,928.78,737.428,800.179,1103.062,167.148,452.119,350.183,1468.401,437.257
980.298,2070.917,1710.68,1785.113,430.594,1752.18,1440.304,1470.66,nan,nan,345.169,1552.432,1665.408,825.397,426.617,929.964,737.721,799.438,1102.303,166.532,452.678,350.758,1468.993,439.134
980.164,2071.036,1708.45,1777.481,431.544,1752.616,1442.519,1471.177,1069.091,1278.742,344.185,1552.644,1669.956,826.583,426.139,931.148,737.941,799.058,1101.171,167.458,448.648,362.003,1469.683,442.309
980.375,2071.01,1708.253,1775.523,432.003,1752.731,1443.45,1470.99,1074.344,1281.454,351.316,1548.189,1671.929,826.575,425.661,932.332,737.491,798.243,1100.341,167.385,443.325,370.5,1470.331,442.853
980.538,2071.019,1707.998,1773.788,432.72,1752.657,1446.01,1471.775,nan,nan,370.918,1538.046,1673.243,826.673,425.183,933.517,737.197,796.922,1099.591,166.593,439.889,374.955,1471.02,444.204
980.823,2070.891,1706.415,1770.789,432.01,1753.219,1446.751,1471.607,1078.875,1283.574,385.316,1543.195,1671.985,827.046,424.706,934.701,737.468,796.352,1098.704,166.638,438.907,377.405,1471.766,445.901
980.869,2070.869,1705.426,1768.625,432.82,1753.354,1447.522,1471.449,1080.74,1284.553,387.561,1539.664,1671.88,827.199,424.228,935.885,737.342,795.999,1097.143,167.139,436.101,379.738,1472.277,446.86
980.849,2070.88,1704.642,1767.969,433.884,1753.548,1448.647,1471.411,1083.422,1285.889,390.375,1538.36,1671.435,827.14,423.75,937.069,737.704,795.583,1088.182,170.653,435.096,380.857,1472.795,447.13
980.303,2071.006,1703.793,1766.486,434.366,1753.562,1449.883,1471.532,1084.46,1286.258,390.368,1537.077,1670.884,826.715,423.272,938.253,738.16,795.177,1068.494,161.919,433.544,382.325,1472.808,448.039
980.149,2071.011,1703.082,1765.596,435.454,1753.641,1450.323,1471.097,1086.016,1287.384,388.861,1534.863,1670.501,826.66,422.795,939.437,738.832,795.298,1055.128,152.334,432.614,383.232,1471.782,450.146
980.844,2070.843,1702.571,1764.487,436.205,1753.859,1456.185,1471.808,1089.102,1288.827,388.31,1533.137,1670.432,826.601,422.317,940.621,739.573,795.16,1047.25,146.895,432.481,383.651,1472.819,457.652
981.164,2070.736,1702.56,1764.216,436.979,1753.955,1466.662,1471.166,1090.032,1289.503,391.712,1530.911,1670.686,826.728,421.839,941.806,739.829,794.988,1042.728,144.109,432.032,384.223,1472.575,463.333
980.041,2070.705,1701.342,1763.354,438.12,1754.359,1481.865,1472.041,1090.504,1289.697,402.544,1532.427,1670.17,826.591,421.362,942.99,739.707,794.563,1039.737,142.476,431.462,384.698,1472.231,465.622
980.868,2070.765,1701.079,1763.118,438.811,1754.421,1488.814,1472.4,nan,nan,411.433,1534.542,1669.919,826.735,420.884,944.174,740.477,792.948,1038.145,142.097,434.49,385.263,1473.793,464.471
980.961,2070.373,1700.425,1762.058,437.96,1754.604,1494.173,1472.56,nan,nan,415.343,1535.396,1671.784,826.444,420.406,945.358,741.924,786.069,1032.688,138.431,425.997,397.372,1475.351,462.368
980.424,2070.795,1699.762,1760.867,438.25,1754.966,1497.363,1472.624,nan,nan,418.64,1536.132,1671.284,834.114,419.928,946.542,741.009,777.178,1030.775,137.839,422.073,406.116,1476.483,460.1
980.502,2070.741,1698.96,1760.321,438.52,1755.163,1499.741,1471.951,1094.034,1290.977,420.39,1536.294,1647.163,869.064,419.451,947.726,739.017,768.627,1029.045,137.093,419.78,408.83,1477.755,456.467
980.904,2070.678,1698.987,1760.114,439.574,1755.512,1503.139,1471.774,1094.668,1291.267,421.943,1536.421,1654.641,881.37,418.973,948.91,739.287,761.488,1027.28,135.804,418.645,411.474,1478.664,456.769
980.939,2070.892,1698.655,1759.576,440.12,1755.586,1506.409,1471.692,1094.226,1290.509,423.268,1536.105,1670.81,886.257,418.495,950.094,740.004,759.27,1026.101,135.55,417.881,413.259,1479.522,454.529
980.66,2070.852,1697.65,1758.953,439.976,1755.732,1507.957,1471.38,1098.182,1293.744,424.976,1536.12,1675.921,886.638,418.017,951.279,740.818,757.859,1024.151,134.877,417.082,413.503,1485.063,454.867
980.861,2070.735,1697.243,1758.461,440.529,1755.885,1510.336,1471.341,1107.553,1299.707,425.805,1535.838,1676.944,885.487,417.54,952.463,741.154,756.983,1022.481,134.351,416.168,414.57,1499.235,437.166
980.759,2070.77,1697.31,1758.435,440.66,1755.987,1512.011,1471.11,1118.218,1304.689,425.129,1534.714,1676.296,884.109,417.062,953.647,741.339,756.5,1021.006,133.788,417.175,412.577,1507.102,426.93
981.125,2070.628,1695.887,1757.151,439.851,1756.64,1515.47,1471.165,1123.414,1306.282,422.324,1533.908,1674.968,883.163,416.584,954.831,742.065,753.895,1019.418,133.53,417.729,412.082,1517.19,421.608
981.032,2070.7,1695.829,1757.31,439.316,1754.485,1516.49,1471.162,1128.177,1309.647,425.067,1531.056,1673.415,882.173,416.107,956.015,742.039,752.99,1018.161,133.158,417.352,412.288,1521.745,419.263
981.075,2070.623,1695.149,1756.857,447.559,1753.059,1517.092,1470.675,1130.869,1310.889,430.245,1531.512,1671.577,881.141,415.629,957.199,742.245,751.999,1016.552,132.758,417.06,412.605,1525.528,417.667
981.199,2070.428,1694.971,1756.729,456.548,1749.87,1519.446,1470.235,1132.587,1311.255,429.119,1528.709,1671.464,880.317,415.151,958.383,742.227,751.108,1015.725,132.743,416.935,412.806,1528.943,415.89
980.644,2070.94,1694.348,1756.236,460.925,1749.453,1521.081,1470.67,1134.266,1312.55,429.958,1528.567,1669.994,880.223,414.673,959.567,742.837,751.56,1014.69,132.715,417.196,412.978,1531.639,415.574
981.176,2070.652,1694.293,1756.273,463.455,1749.247,1522.619,1470.421,1135.789,1313.037,429.612,1526.641,1669.683,879.626,414.196,960.752,750.961,751.672,1014.811,133.194,417.823,412.921,1536.486,414.383
981.145,2070.915,1694.961,1758.132,463.765,1749.052,1523.503,1470.37,1136.617,1313.86,430.071,1526.413,1667.735,879.372,413.718,961.936,767.51,731.198,1013.007,132.79,418.057,413.5,1536.913,414.89
980.758,2070.961,1695.956,1760.596,464.833,1749.453,1523.551,1470.138,1137.413,1314.366,428.949,1525.462,1665.704,878.96,413.24,963.12,776.874,720.078,1012.656,132.578,418.104,413.464,1539.069,414.211
981.23,2070.75,1695.308,1759.181,465.596,1749.715,1526.559,1470.32,1137.795,1314.597,425.765,1524.63,1664.708,878.825,412.762,964.304,788.571,710.023,1011.301,132.122,418.329,413.532,1541.826,413.91
980.797,2071.093,1695.214,1757.754,465.872,1750.377,1526.223,1470.041,1139.19,1315.377,431.69,1529.726,1663.349,878.986,412.285,965.488,795.799,701.162,1010.167,132.32,418.595,413.449,1542.773,414.457
980.912,2071,1695.325,1756.315,466.406,1750.381,1528.226,1469.955,1139.564,1315.283,432.488,1528.716,1663.446,878.87,411.807,966.672,801.149,695.358,1008.259,131.963,418.569,413.443,1545.787,414.096
